Date,Open,High,Low,Close,Adj Close,Volume
2017-09-15,2172.5,2190.429932,2165,2178.5,2072.113281,279594
2017-09-18,2189.949951,2204.5,2181.149902,2194.22998,2087.075195,435432
2017-09-19,2185.120117,2197.5,2161.5,2185.100098,2078.390869,217864
2017-09-20,2185,2193.47998,2170.620117,2175.52002,2069.278564,94136
2017-09-21,2187,2187,2153.02002,2164.050049,2058.368896,160572
2017-09-22,2152.449951,2172.850098,2127.02002,2135.149902,2030.880127,385618
2017-09-25,2116.300049,2159.22998,2116.300049,2140.550049,2036.016479,267888
2017-09-26,2140.649902,2170,2132.5,2163,2057.370117,211236
2017-09-27,2165.949951,2178.679932,2136.47998,2150.879883,2045.841919,315854
2017-09-28,2143.5,2187.5,2143,2169.850098,2063.885742,352834
2017-09-29,2172.5,2178.050049,2162.02002,2172.120117,2066.044922,312358
2017-10-03,2207.5,2207.5,2165,2170.02002,2064.047363,145814
2017-10-04,2165,2199,2165,2170.929932,2064.912842,227520
2017-10-05,2192.5,2192.5,2172.52002,2181.820068,2075.27124,148214
2017-10-06,2181.75,2185,2163.25,2180.929932,2074.424316,201946
2017-10-09,2180.929932,2196.570068,2161.47998,2172.25,2066.168457,368164
2017-10-10,2189.5,2195.199951,2167,2174.300049,2068.118164,174918
2017-10-11,2176,2199.5,2151.149902,2187.97998,2081.130371,645590
2017-10-12,2197.449951,2289.25,2194.52002,2272.22998,2161.265625,852122
2017-10-13,2275,2328,2275,2291.100098,2179.214844,711828
2017-10-16,2295.070068,2308.850098,2257.550049,2270.050049,2159.192627,222746
2017-10-17,2265,2320,2265,2307.649902,2194.956055,212614
2017-10-18,2310.5,2362.5,2302.52002,2342.929932,2228.513184,358176
2017-10-19,2355,2362.5,2310.050049,2318.120117,2204.915039,29398
2017-10-23,2321.350098,2373.47998,2319.050049,2327.600098,2213.931885,242700
2017-10-24,2344,2344,2301.02002,2312.929932,2199.978271,145054
2017-10-25,2324.5,2329.949951,2287.5,2322.120117,2208.719727,307034
2017-10-26,2313.27002,2331.77002,2293.5,2302.320068,2189.886719,300778
2017-10-27,2304.449951,2327.300049,2285.050049,2298.679932,2186.424316,187416
2017-10-30,2300,2383.72998,2300,2372.949951,2257.067383,315004
2017-10-31,2375,2385,2315.350098,2319.75,2206.465576,238030
2017-11-01,2321,2372.77002,2321,2348.620117,2233.925781,271256
2017-11-02,2351.070068,2361.879883,2292.399902,2329.320068,2215.567871,168102
2017-11-03,2354.449951,2354.449951,2315.050049,2329.050049,2215.311035,115566
2017-11-06,2326.100098,2350.22998,2310.070068,2321.52002,2208.148926,240006
2017-11-07,2334,2371,2304,2324.5,2210.983154,408354
2017-11-08,2334.5,2343.679932,2300.100098,2326.75,2213.123291,198650
2017-11-09,2332.5,2399.899902,2326.800049,2378.97998,2262.802979,345826
2017-11-10,2389.5,2458.899902,2370.5,2436.5,2317.513916,487212
2017-11-13,2387.5,2463.300049,2343.77002,2441.149902,2321.936768,668372
2017-11-14,2453.5,2457.570068,2388.149902,2394.179932,2277.260742,558680
2017-11-15,2390,2412.5,2363.100098,2374.879883,2258.902832,195022
2017-11-16,2370,2408.02002,2364,2368.350098,2252.692139,258546
2017-11-17,2384.5,2414.929932,2367.5,2375.02002,2259.036377,398036
2017-11-20,2388.5,2399.5,2362.179932,2381.600098,2265.294922,318362
2017-11-21,2385,2421.97998,2384.5,2408.449951,2290.83374,301546
2017-11-22,2412.5,2418.22998,2374,2387.570068,2270.973389,242728
2017-11-23,2390.72998,2405,2380.52002,2391.179932,2274.406738,143060
2017-11-24,2393.02002,2397.27002,2354.27002,2371,2255.212402,291786
2017-11-27,2384.5,2411.97998,2380.379883,2398.449951,2281.321777,388640
2017-11-28,2406,2426.850098,2390.100098,2397.350098,2280.275879,302222
2017-11-29,2410,2415.52002,2392.52002,2405.570068,2288.094482,305992
2017-11-30,2407,2441,2345.050049,2407.800049,2290.215088,6269128
2017-12-01,2420.52002,2432.5,2382.300049,2402.97998,2285.630859,331530
2017-12-04,2382.5,2405.379883,2375,2381.620117,2265.314209,132580
2017-12-05,2381.620117,2405.300049,2367.649902,2380.929932,2264.657715,200320
2017-12-06,2397.449951,2397.449951,2357.620117,2380.22998,2263.991699,156706
2017-12-07,2385,2475,2382.52002,2461.620117,2341.407227,279804
2017-12-08,2474.97998,2481.949951,2418,2427.929932,2309.362305,233564
2017-12-11,2435.050049,2474.5,2418.899902,2434.600098,2315.707031,202690
2017-12-12,2438,2454.5,2413,2430.050049,2311.378662,131964
2017-12-13,2430,2436.5,2397.600098,2407.429932,2289.863281,146554
2017-12-14,2423.75,2423.75,2330,2347.429932,2232.793457,359052
2017-12-15,2374.100098,2374.100098,2340.52002,2351.800049,2236.949951,255604
2017-12-18,2355.320068,2355.320068,2299.199951,2349.75,2235,373042
2017-12-19,2357.5,2389.72998,2339.149902,2378.27002,2262.127686,548372
2017-12-20,2385,2385,2357.5,2372.699951,2256.82959,263210
2017-12-21,2365.070068,2375,2353,2366.350098,2250.789795,172134
2017-12-22,2403.5,2412.47998,2367.5,2373.320068,2257.418945,569018
2017-12-26,2387.5,2387.5,2363.149902,2372.800049,2256.924561,142748
2017-12-27,2372.800049,2375,2361.929932,2367.570068,2251.950195,188500
2017-12-28,2370.550049,2370.570068,2328.050049,2333.02002,2219.087646,395054
2017-12-29,2333.02002,2364.47998,2333,2354.620117,2239.632324,263158
2018-01-01,2375,2387,2357.600098,2369.120117,2253.424561,112320
2018-01-02,2369.120117,2371.120117,2322,2328.02002,2214.331543,176798
2018-01-03,2329.5,2354.97998,2328.27002,2340.47998,2226.182861,166046
2018-01-04,2329.5,2344.449951,2305.070068,2313.199951,2200.235352,334700
2018-01-05,2331,2339.75,2307.179932,2322.050049,2208.652832,264116
2018-01-08,2330,2355.5,2313.820068,2346.879883,2232.270264,176830
2018-01-09,2350,2356.679932,2312.429932,2320.97998,2207.63501,244280
2018-01-10,2328.429932,2354.5,2315.75,2337.379883,2223.234131,388758
2018-01-11,2335,2374.5,2316,2360.77002,2245.481934,223436
2018-01-12,2367.5,2384.5,2330.679932,2354.149902,2239.185547,257274
2018-01-15,2354.149902,2393,2352.5,2359.929932,2244.683105,177464
2018-01-16,2362,2386.5,2300.5,2338.679932,2224.470703,336198
2018-01-17,2340,2376.5,2320.02002,2374.899902,2258.921875,205684
2018-01-18,2379.850098,2389.399902,2303,2315.75,2202.660645,355846
2018-01-19,2332.5,2346.399902,2315,2342.22998,2227.847656,131186
2018-01-22,2337.5,2376,2335,2353.679932,2238.738525,161802
2018-01-23,2342.5,2380.27002,2324.620117,2368.22998,2252.577881,200710
2018-01-24,2368.199951,2377.570068,2340.52002,2359.620117,2244.388672,160134
2018-01-25,2359.600098,2359.600098,2300.5,2312.800049,2199.854736,796634
2018-01-29,2320,2355,2303.5,2346.050049,2231.480957,220442
2018-01-30,2334.5,2370.02002,2320.100098,2352.800049,2237.901123,258332
2018-01-31,2345,2356.199951,2323.600098,2342.070068,2227.695801,143774
2018-02-01,2342.120117,2380.850098,2327.929932,2370.25,2254.499268,297688
2018-02-02,2337.75,2370,2288.5,2363.22998,2247.822021,374368
2018-02-05,2349.5,2349.5,2280,2308.350098,2195.621826,354840
2018-02-06,2250,2310.25,2200,2265.22998,2154.607666,274268
2018-02-07,2307.449951,2312.5,2246.52002,2275.22998,2164.119629,256576
2018-02-08,2274.929932,2327,2257.75,2314,2200.996338,199332
2018-02-09,2263.02002,2339.899902,2263.02002,2320.570068,2207.245361,241482
2018-02-12,2335,2395,2335,2386.25,2269.718018,429514
2018-02-14,2432.5,2437.899902,2373.179932,2382.070068,2265.741943,699924
2018-02-15,2393.899902,2408.179932,2350.77002,2377.879883,2261.756592,165652
2018-02-16,2400.5,2405,2368,2390.97998,2274.216797,165568
2018-02-19,2390.75,2390.75,2347.949951,2366.649902,2251.074707,89962
2018-02-20,2364,2390,2362.5,2367.050049,2251.455566,265356
2018-02-21,2387.5,2393.449951,2369.800049,2384.879883,2268.414551,246902
2018-02-22,2387,2437.5,2375.679932,2427.929932,2309.362305,424906
2018-02-23,2450,2489.5,2437.550049,2480.949951,2359.793213,305410
2018-02-26,2482.800049,2499,2472.02002,2482.379883,2361.153076,224702
2018-02-27,2487.5,2532.899902,2455.25,2476.120117,2355.199219,427034
2018-02-28,2465,2504.649902,2448.649902,2497.120117,2375.173584,180960
2018-03-01,2492.5,2499.97998,2460,2471.929932,2351.213623,105070
2018-03-05,2456,2469.72998,2445.699951,2451.22998,2331.52417,157468
2018-03-06,2447.5,2467.449951,2393.52002,2412.600098,2294.781006,156356
2018-03-07,2412.5,2457.5,2390,2442.350098,2323.078369,253844
2018-03-08,2452.75,2458.75,2411.120117,2424.199951,2305.814209,268074
2018-03-09,2434.5,2440,2412.120117,2420.899902,2302.675537,377004
2018-03-12,2437.5,2447.5,2410.379883,2433.399902,2314.564941,146012
2018-03-13,2430.27002,2447.5,2416.179932,2434.97998,2316.067871,218066
2018-03-14,2425.120117,2427.5,2403,2411.879883,2294.095703,208792
2018-03-15,2421.5,2448,2406.199951,2434.120117,2315.250244,606398
2018-03-16,2434.97998,2447.5,2420,2430.300049,2311.616699,303842
2018-03-19,2431,2434.97998,2401.5,2407.77002,2290.187012,223656
2018-03-20,2410,2417.5,2403,2412.52002,2294.704834,323252
2018-03-21,2410,2428,2410,2417.22998,2299.185059,404664
2018-03-22,2427.5,2435,2410.25,2419.100098,2300.963379,177046
2018-03-23,2405.5,2435,2395,2419.820068,2301.648438,273344
2018-03-26,2420.02002,2435,2419.47998,2429,2310.380127,192504
2018-03-27,2437.5,2492.879883,2431.929932,2482.399902,2361.172119,485252
2018-03-28,2482.399902,2502,2452.100098,2485.300049,2363.930908,526032
2018-04-02,2499,2558.850098,2487.199951,2553.52002,2428.819336,291716
2018-04-03,2559,2559.5,2522.300049,2549.899902,2425.375732,214838
2018-04-04,2528.5,2542.399902,2495.5,2512.199951,2389.51709,268380
2018-04-05,2512.5,2537.350098,2505.5,2533.929932,2410.185547,204054
2018-04-06,2544.97998,2599.97998,2525,2589.120117,2462.680664,272780
2018-04-09,2591,2603.5,2568.27002,2581.449951,2455.385254,125078
2018-04-10,2582,2588.75,2530,2567.120117,2441.754883,148514
2018-04-11,2569.949951,2580.679932,2553,2567.679932,2442.287598,87602
2018-04-12,2566.5,2601.5,2555,2581.429932,2455.366211,223378
2018-04-13,2610,2618.070068,2579.300049,2604.449951,2477.261719,293690
2018-04-16,2606.449951,2669,2592.929932,2656.179932,2526.465576,191334
2018-04-17,2668.5,2710.22998,2657.120117,2671.050049,2540.610107,392794
2018-04-18,2684,2694.199951,2660.5,2680.820068,2549.902588,129790
2018-04-19,2683.5,2709.620117,2673.070068,2697.899902,2566.148193,129052
2018-04-20,2698,2700.47998,2649.75,2661.179932,2531.221436,88072
2018-04-23,2675,2682.399902,2652.22998,2656.52002,2526.789063,181690
2018-04-24,2665,2671.550049,2625.550049,2648.600098,2519.256104,116198
2018-04-25,2650,2726.25,2638.620117,2687.649902,2556.398682,190562
2018-04-26,2690,2706.02002,2672.550049,2686.699951,2555.495117,184850
2018-04-27,2695,2747.929932,2689.179932,2730.379883,2597.042236,176864
2018-04-30,2731.5,2768.22998,2730,2756.600098,2621.981934,129498
2018-05-02,2772.5,2782.75,2704.399902,2712.52002,2580.054443,144158
2018-05-03,2730,2730,2660,2668.550049,2538.231689,152102
2018-05-04,2675,2713.620117,2650.5,2692.25,2560.774414,225300
2018-05-07,2692.25,2750.02002,2692.25,2736.350098,2602.720703,151632
2018-05-08,2745,2750,2691.620117,2722.350098,2589.404541,107506
2018-05-09,2709.5,2726.27002,2694.550049,2700.75,2568.859131,125672
2018-05-10,2700.22998,2713.070068,2672.75,2693.22998,2561.706543,200292
2018-05-11,2700,2746.199951,2700,2738.850098,2605.098633,124232
2018-05-14,2755,2755,2706.600098,2732.050049,2598.630859,80048
2018-05-15,2750,2753.850098,2708.149902,2727.399902,2594.20752,277736
2018-05-16,2715,2792.5,2667.820068,2771.100098,2635.773682,478002
2018-05-17,2775,2785,2720.52002,2738.379883,2604.651123,266524
2018-05-18,2754.5,2820,2740.120117,2798.52002,2661.854492,306418
2018-05-21,2803.5,2835.5,2739.449951,2760.800049,2625.976318,222480
2018-05-22,2774.72998,2815,2760.149902,2802.199951,2665.354736,223362
2018-05-23,2810,2867.5,2800,2857.850098,2718.287354,389010
2018-05-24,2851.679932,2895.949951,2841,2859.100098,2719.476318,263790
2018-05-25,2860,2925,2853.02002,2913.75,2771.457275,234922
2018-05-28,2939.379883,2939.379883,2896.5,2921.47998,2778.810059,136482
2018-05-29,2927.350098,2934,2889.120117,2902.550049,2760.804199,169824
2018-05-30,2876.699951,2909.77002,2868,2894.929932,2753.556396,220698
2018-05-31,2900,3007.899902,2880,2961.97998,2817.332031,620770
2018-06-01,2987,2987,2897.100098,2906.22998,2764.304688,244766
2018-06-04,2918.699951,2932.02002,2855.300049,2883.100098,2742.304443,234986
2018-06-05,2877.77002,2920,2877.77002,2905.899902,2763.990234,146208
2018-06-06,2902.5,2944.5,2902.5,2938.47998,2794.979492,137324
2018-06-07,2955,3008.5,2944.050049,2996.649902,2850.309082,244240
2018-06-08,3008,3008,2944.02002,2958.820068,2814.326172,176896
2018-06-11,2963.5,2982.120117,2950.5,2955.22998,2810.911621,138474
2018-06-12,2955.22998,2977.5,2930.27002,2973.300049,2828.099609,90798
2018-06-13,2967.550049,3040,2967.550049,3008.570068,2861.646973,198276
2018-06-14,3023.5,3023.5,2985.5,3000.879883,2854.332031,153536
2018-06-15,3007.5,3089.72998,2997.649902,3068.300049,2918.459961,358540
2018-06-18,3066.850098,3066.850098,3029.949951,3037,2888.688232,234716
2018-06-19,3030,3041.47998,2961.02002,2988.27002,2842.338135,190784
2018-06-20,2999.199951,3027.75,2985,2997.77002,2851.374268,259288
2018-06-21,3000,3014.97998,2975,2981.350098,2835.756348,151972
2018-06-22,2984.449951,2999,2947.52002,2979.72998,2834.215332,184020
2018-06-25,2987,3024.949951,2980,2988.699951,2842.747314,129686
2018-06-26,3003,3040.899902,2981.5,3025.050049,2877.322021,225122
2018-06-27,3043,3064.5,3024,3043.800049,2895.156738,273890
2018-06-28,3062,3074,3027.77002,3064.77002,2915.102539,256268
2018-06-29,3075,3128.97998,3056.149902,3106.879883,2955.155762,315222
2018-07-02,3113.5,3133.97998,3085.070068,3116.47998,2964.287109,160600
2018-07-03,3129.800049,3129.800049,3093.02002,3108.27002,2956.478027,187682
2018-07-04,3105.02002,3159.550049,3105.02002,3149.879883,2996.05542,197908
2018-07-05,3174.5,3184.5,3147.100098,3153.649902,2999.641602,144032
2018-07-06,3145,3179.75,3140.5,3154.949951,3000.878418,234676
2018-07-09,3155.5,3203.570068,3150,3191.429932,3035.57666,123170
2018-07-10,3205,3212.52002,3185.120117,3194.850098,3038.830078,183948
2018-07-11,3204,3204.47998,3154,3178.879883,3023.639648,294276
2018-07-12,3199.97998,3215.600098,3161.120117,3202.820068,3046.410645,287710
2018-07-13,3195,3250,3195,3237.550049,3079.444824,220690
2018-07-16,3250,3283.5,3249.97998,3266.350098,3106.838379,172274
2018-07-17,3272.5,3287.100098,3207.27002,3213.449951,3056.521484,217354
2018-07-18,3225.5,3237.52002,3155,3182.899902,3027.463135,214518
2018-07-19,3182.5,3198.199951,3141.620117,3186.149902,3030.554443,197248
2018-07-20,3188,3217.350098,3155.5,3179.070068,3023.820557,193864
2018-07-23,3200,3236.199951,3182.5,3217.97998,3060.830322,169912
2018-07-24,3232.5,3247.5,3199,3233.22998,3075.335693,158028
2018-07-25,3249.5,3262,3215,3222,3064.654053,108572
2018-07-26,3244.5,3247.27002,3207.27002,3225.149902,3067.650391,215952
2018-07-27,3222,3250,3185,3192.600098,3048.505127,139908
2018-07-30,3212.5,3212.5,3102.820068,3165.72998,3046.705566,387246
2018-07-31,3189.949951,3280,3145.72998,3271.100098,3148.11377,344678
2018-08-01,3290,3312.5,3212.47998,3244.929932,3122.927734,307076
2018-08-02,3240,3274.5,3219.52002,3228.699951,3107.307861,232300
2018-08-03,3260,3261,3184.100098,3196.350098,3076.174561,344500
2018-08-06,3220,3244,3132.429932,3163.350098,3044.415039,1199318
2018-08-07,3167,3183.27002,3085,3100.199951,2983.63916,699322
2018-08-08,3115.800049,3158.5,3108.02002,3150.699951,3032.240723,383192
2018-08-09,3160,3179.27002,3140.27002,3167.699951,3048.601563,261426
2018-08-10,3181.5,3181.5,3140.550049,3171.879883,3052.624268,218272
2018-08-13,3171.5,3225.5,3156.5,3215.320068,3094.431152,324370
2018-08-14,3225,3247.199951,3212.27002,3229.75,3108.318359,336188
2018-08-16,3234.5,3260,3213.050049,3247.070068,3124.987305,295894
2018-08-17,3259.649902,3320.22998,3239.600098,3314.949951,3190.314941,403128
2018-08-20,3334.5,3393.399902,3325,3385.699951,3258.405273,289424
2018-08-21,3397.5,3457.100098,3355.02002,3428.72998,3299.817383,440782
2018-08-23,3459,3467.179932,3415.850098,3450.070068,3320.354736,325100
2018-08-24,3445,3445,3382.5,3386.72998,3259.39624,275836
2018-08-27,3393.300049,3430,3390.75,3402.47998,3274.554199,130788
2018-08-28,3421.949951,3429.22998,3409.5,3422.820068,3294.129883,155306
2018-08-29,3425.5,3425.5,3363.100098,3367.899902,3241.27417,189950
2018-08-30,3367.899902,3388,3282.600098,3345,3219.235107,300922
2018-08-31,3345.300049,3390,3325.02002,3368.379883,3241.736084,219378
2018-09-03,3395,3407.47998,3266,3282.929932,3159.498779,170104
2018-09-04,3268.199951,3304.320068,3149.850098,3172.02002,3052.759033,408846
2018-09-05,3134,3159.879883,3025,3092.5,2976.229004,746628
2018-09-06,3099.97998,3159.47998,3060.570068,3097.22998,2980.781006,365564
2018-09-07,3120.449951,3137.199951,3087.899902,3114.550049,2997.449707,173558
2018-09-10,3120,3122.5,3042.5,3047,2932.439697,171172
2018-09-11,3051.300049,3055.27002,2960.070068,2970.02002,2858.35376,424094
2018-09-12,2990,3030,2955.179932,3007.75,2894.665283,439116
2018-09-14,3034.5,3075,3000,3056.149902,2941.245361,522686
2018-09-17,3054,3054,2988.27002,3010.879883,2897.677246,295048
2018-09-18,3011.25,3077.699951,3001.22998,3033.199951,2919.158447,475678
2018-09-19,3064,3064,2965,2979.949951,2867.9104,266474
2018-09-21,2987.550049,3002.47998,2685.02002,2895.379883,2786.52002,741492
2018-09-24,2918.75,2918.75,2781.25,2801,2695.688721,391462
2018-09-25,2812.5,2905.649902,2741.02002,2886.929932,2778.387695,468202
2018-09-26,2935,2937.5,2825,2840.949951,2734.136719,381034
2018-09-27,2842.5,2883,2812.5,2849.899902,2742.749756,464964
2018-09-28,2897,2945,2767.100098,2911.75,2802.274658,886018
2018-10-01,2930,2940,2850.5,2921.77002,2811.917969,345992
2018-10-03,2912,2917.320068,2851,2869.699951,2761.80542,267012
2018-10-04,2849,2849,2775.199951,2812.679932,2706.929443,637498
2018-10-05,2807.5,2807.5,2690.070068,2723.850098,2621.439453,518324
2018-10-08,2694.5,2784.949951,2673.570068,2771.75,2667.538574,459540
2018-10-09,2824,2839.449951,2723.070068,2755.620117,2652.014893,638166
2018-10-10,2737.5,2875,2732.02002,2854.25,2746.936523,274440
2018-10-11,2762.5,2831.22998,2745.300049,2785.100098,2680.386475,274782
2018-10-12,2834.72998,2894.5,2810.649902,2878.75,2770.515381,435472
2018-10-15,2892,2892.47998,2810,2835.800049,2729.180176,388950
2018-10-16,2855.72998,2885,2810,2850.25,2743.08667,196318
2018-10-17,2879.5,2888.820068,2752.550049,2770.52002,2666.354736,378956
2018-10-19,2774,2797,2737.5,2781.75,2677.162354,341554
2018-10-22,2808.5,2811.25,2775.5,2790.070068,2685.169434,190686
2018-10-23,2784.5,2800.550049,2726.120117,2742.27002,2639.166748,384402
2018-10-24,2762.75,2792,2655,2680.070068,2579.30542,484590
2018-10-25,2655,2704.800049,2628,2654.649902,2554.841064,496216
2018-10-26,2669.72998,2694.5,2628.600098,2660.25,2560.230469,267434
2018-10-29,2658.899902,2724.5,2651.320068,2699.120117,2597.639404,188156
2018-10-30,2710,2733.5,2687.699951,2723.949951,2621.5354,269272
2018-10-31,2733.5,2833.02002,2719.52002,2822.050049,2715.947021,424200
2018-11-01,2840,2858.929932,2782.5,2791.52002,2686.564941,251860
2018-11-02,2810.5,2862.5,2790,2800.5,2695.207275,253576
2018-11-05,2807,2865.72998,2805.5,2857.25,2749.82373,183000
2018-11-06,2862.25,2899.5,2825.600098,2860.620117,2753.067139,230172
2018-11-07,2871.120117,2910,2871.120117,2905.22998,2795.999512,77806
2018-11-09,2917,2944.5,2850.5,2873.22998,2765.202881,442248
2018-11-12,2883.75,2911.199951,2791.699951,2878.77002,2770.534424,697690
2018-11-13,2890,2920,2828,2906.27002,2797.000488,361806
2018-11-14,2930,2931.5,2865.800049,2885.379883,2776.895752,309186
2018-11-15,2897,2914,2866.02002,2909.070068,2799.695313,122506
2018-11-16,2916.5,2995,2895,2973.820068,2862.010986,451886
2018-11-19,2995,3012,2970,2994.77002,2882.173096,368136
2018-11-20,2985,3002.949951,2920.429932,2944.350098,2833.64917,216502
2018-11-21,2955,3012.5,2955,3002.320068,2889.439697,395944
2018-11-22,3005,3030.199951,2990,3004.350098,2891.393066,349046
2018-11-26,3019,3029.449951,2975.5,3004.02002,2891.075439,348208
2018-11-27,3009.949951,3040,2983,3017.52002,2904.067871,430868
2018-11-28,3035,3035,2975.25,2980.879883,2868.80542,497656
2018-11-29,3016,3045,2985,3032.350098,2918.340576,414182
2018-11-30,3040.899902,3197,3040.800049,3169.75,3050.574463,954568
2018-12-03,3175,3188.899902,3081.350098,3094.5,2978.153564,311813
2018-12-04,3100.199951,3128.75,3056.100098,3093.100098,2976.806396,329006
2018-12-05,3090,3109.399902,3065.050049,3093,2976.709717,205221
2018-12-06,3078.899902,3078.899902,2980,2986.350098,2874.069824,302116
2018-12-07,2986.350098,3013.850098,2950,3005.350098,2892.355469,155500
2018-12-10,2984.949951,3000,2930,2980.649902,2868.583984,197626
2018-12-11,2970,3009.899902,2940,2997.199951,2884.511719,198219
2018-12-12,3001.800049,3074,3000.25,3056.5,2941.58252,261560
2018-12-13,3088,3157.949951,3083.149902,3143.199951,3025.022461,401085
2018-12-14,3139.699951,3171.100098,3097.449951,3135.75,3017.852783,187229
2018-12-17,3159.75,3170,3114,3163.199951,3044.270752,228526
2018-12-18,3157,3183,3130,3168.699951,3049.563965,230834
2018-12-19,3179.899902,3245,3170,3228.850098,3107.452393,425672
2018-12-20,3207.699951,3234.75,3160.149902,3170.850098,3051.633057,205790
2018-12-21,3199,3200,3107.100098,3119.800049,3002.502441,359201
2018-12-24,3120.5,3157,3082.149902,3100.550049,2983.976318,245822
2018-12-26,3086.399902,3114,3041,3088.949951,2972.812256,159442
2018-12-27,3110,3124.949951,3062,3075.399902,2959.771484,240314
2018-12-28,3083,3114.350098,3080.949951,3098.5,2982.003418,169577
2018-12-31,3105.149902,3120,3083,3115.399902,2998.267822,184698
2019-01-01,3120,3128.899902,3080,3103.050049,2986.38208,140863
2019-01-02,3100,3131,3081.199951,3116.850098,2999.66333,152324
2019-01-03,3116.850098,3177,3097.399902,3135.899902,3017.99707,311498
2019-01-04,3137.949951,3159.199951,3105.550049,3122.699951,3005.293213,170818
2019-01-07,3137.100098,3155,3125,3143.800049,3025.600098,152966
2019-01-08,3155,3155,3080,3089.550049,2973.389648,217274
2019-01-09,3114,3119.850098,3081,3092.649902,2976.373047,257227
2019-01-10,3100,3100,3073,3088.949951,2972.812256,229690
2019-01-11,3090,3116.75,3079.600098,3096.850098,2980.415283,353709
2019-01-14,3102,3124,3063,3113.649902,2996.58374,154975
2019-01-15,3120.149902,3199.899902,3095,3183.899902,3064.192139,278642
2019-01-16,3184,3204.899902,3145,3175.75,3056.348633,182044
2019-01-17,3181,3212,3175.050049,3207.100098,3086.52002,154540
2019-01-18,3214.850098,3217.350098,3134.25,3171.350098,3052.114502,161433
2019-01-21,3170,3198.550049,3136.5,3148.399902,3030.0271,174710
2019-01-22,3150,3174.949951,3130.149902,3153.649902,3035.07959,156085
2019-01-23,3177,3229,3161.050049,3203.850098,3083.392578,286992
2019-01-24,3217,3225,3190.550049,3216.850098,3095.903564,148520
2019-01-25,3221,3270,3193.050049,3206.649902,3086.086914,325166
2019-01-28,3210.5,3222,3131,3203.449951,3083.007324,216799
2019-01-29,3197,3197,3152.5,3180.050049,3060.487061,179979
2019-01-30,3197,3222,3180.100098,3208.800049,3088.15625,116521
2019-01-31,3231.949951,3231.949951,3189.199951,3197.699951,3077.473389,255273
2019-02-01,3201,3286,3201,3251,3128.769531,387188
2019-02-04,3251.350098,3280.399902,3228.199951,3266,3143.205566,140277
2019-02-05,3278,3316,3150.100098,3167.050049,3047.976074,503959
2019-02-06,3188.5,3199.949951,3105.050049,3181.399902,3061.786377,313476
2019-02-07,3210,3230,3174.100098,3214.100098,3093.25708,374133
2019-02-08,3138.5,3210,3095,3110,2993.070801,640983
2019-02-11,3120,3132.300049,3055.300049,3107.550049,2990.712891,265355
2019-02-12,3105,3107,3001,3008.600098,2895.483398,515301
2019-02-14,2915,2949,2900,2924.600098,2814.641602,288540
2019-02-15,2945,2945,2846,2858.350098,2750.882324,374811
2019-02-18,2860,2939,2759,2911.699951,2802.226318,700981
2019-02-19,2910.199951,2975.949951,2851,2873.550049,2765.510742,484180
2019-02-20,2884,2930,2884,2922.300049,2812.427734,271061
2019-02-21,2943.949951,3018,2935,3001.600098,2888.746582,724297
2019-02-22,3008,3057.300049,2972.699951,3012.800049,2899.525146,313430
2019-02-25,3013.199951,3077,2982,3048.199951,2933.594238,336072
2019-02-26,3056,3092.949951,3018.25,3073.5,2957.943359,568492
2019-02-27,3080,3108.949951,3023.350098,3058.600098,2943.603516,393442
2019-02-28,3071,3098.600098,3032.899902,3056.899902,2941.967285,447041
2019-03-01,3083,3090.350098,3062.300049,3077.25,2961.552002,217420
2019-03-05,3065.199951,3100.25,3060,3068.850098,2953.468018,246280
2019-03-06,3086.949951,3086.949951,3009,3026.850098,2913.047363,383038
2019-03-07,3045,3069,3028.699951,3043.850098,2929.407959,254411
2019-03-08,3041,3079.5,3021,3071.199951,2955.729492,190651
2019-03-11,3086,3139.5,3066.5,3133.449951,3015.63916,336189
2019-03-12,3165.899902,3178.800049,3120.899902,3135.149902,3017.275146,413123
2019-03-13,3136,3150,3093.899902,3126.949951,3009.383545,298030
2019-03-14,3135,3170,3116,3149.399902,3030.989502,293230
2019-03-15,3160,3169,3054.699951,3066.550049,2951.254639,403251
2019-03-18,3090,3134.899902,3060.100098,3123.350098,3005.918945,238905
2019-03-19,3128,3138.850098,3084,3125.399902,3007.891846,184380
2019-03-20,3126.800049,3135,3079.399902,3088.100098,2971.994141,257001
2019-03-22,3094,3117.899902,3088,3098.600098,2982.099609,197654
2019-03-25,3074.75,3099,3061.100098,3090.75,2974.544678,224948
2019-03-26,3100,3132,3060,3099.149902,2982.628662,340645
2019-03-27,3117,3117,3078,3096.899902,2980.463135,360838
2019-03-28,3092,3118.5,3028,3096.550049,2980.126465,3470524
2019-04-01,3104.949951,3109,3044,3049.850098,2935.182373,497409
2019-04-02,3056,3059.600098,2980.399902,2994.199951,2881.624512,378147
2019-04-03,2990,3013.5,2955.199951,2990.100098,2877.678955,439719
2019-04-04,3001.949951,3055,2984.149902,3041.800049,2927.435059,464430
2019-04-05,3048,3051.050049,2985.75,2994.050049,2881.480225,387504
2019-04-08,3000,3013.949951,2964.5,2971.5,2859.778076,293053
2019-04-09,2973.100098,2988.75,2942.5,2962.899902,2851.501465,350181
2019-04-10,2969.899902,2995,2951.300049,2958.800049,2847.555664,377556
2019-04-11,2964,2974.050049,2940,2946.050049,2835.284912,276801
